id,name,age,salary,hire_date,department,bonus,address,phone,email,address_length,salary_category
19362,Name_992,72.0,60000.0,2016-10-01,HR,7181.0,"Street 7, City 49",4404819994,email_289@example.com,17,medium
19363,Name_56,44.0,60000.0,2017-07-24,Unknown,2900.0,"Street 3, City 46",9293760072,email_425@example.com,17,medium
19364,Name_791,67.0,60000.0,,IT,5215.0,"Street 82, City 31",7441731118,email_328@example.com,18,medium
19365,Name_273,40.0,60000.0,2024-08-05,HR,5353.0,"Street 79, City 2",2299156201,email_711@example.com,17,medium
19366,Name_464,55.0,70000.0,2023-12-30,HR,2217.0,"Street 67, City 28",3441818852,email_964@example.com,18,medium
19367,Name_678,75.0,70000.0,,Marketing,2413.0,,,,4,medium
19368,Name_456,37.0,60000.0,2015-03-15,IT,,"Street 78, City 30",3610547657,email_356@example.com,18,medium
19369,Name_979,44.0,50000.0,2020-01-22,IT,5973.0,"Street 92, City 9",8604855443,email_806@example.com,17,low
19370,Name_670,70.0,70000.0,2023-11-18,Marketing,,"Street 65, City 35",5618625474,email_69@example.com,18,medium
19371,Name_249,77.0,50000.0,2019-04-23,Finance,3154.0,"Street 100, City 50",8939308194,email_375@example.com,19,low
19372,Name_698,25.0,60000.0,2015-08-20,HR,4813.0,"Street 22, City 21",9344452569,email_216@example.com,18,medium
19373,Name_994,54.0,60000.0,2016-08-26,Marketing,1833.0,"Street 28, City 45",9841400565,email_501@example.com,18,medium
19374,Name_78,20.0,50000.0,2019-10-27,Finance,7181.0,,,,4,low
19375,Name_534,19.0,60000.0,2016-10-02,Marketing,3833.0,"Street 54, City 3",6936560434,email_832@example.com,17,medium
19376,Name_108,39.0,60000.0,2021-07-24,Unknown,1776.0,,,,4,medium
19377,Name_273,23.0,60000.0,2018-03-18,Finance,,"Street 53, City 39",3429990542,email_788@example.com,18,medium
19378,Name_764,56.0,60000.0,2022-02-01,Finance,3639.0,"Street 86, City 29",8370100860,email_696@example.com,18,medium
19379,Name_15,57.0,70000.0,2015-03-08,IT,6574.0,"Street 99, City 30",4012599204,email_218@example.com,18,medium
19380,Name_370,53.0,60000.0,2020-12-23,HR,7602.0,"Street 19, City 6",8273926266,email_435@example.com,17,medium
19381,Name_304,61.0,60000.0,2018-06-21,Marketing,3806.0,"Street 50, City 26",1232921008,email_820@example.com,18,medium
19382,Name_672,41.0,70000.0,2016-02-21,Marketing,7981.0,"Street 59, City 34",2800434788,email_164@example.com,18,medium
19383,Name_205,29.0,60000.0,2017-08-16,HR,6374.0,"Street 32, City 6",1246400234,email_941@example.com,17,medium
19384,Name_981,34.0,70000.0,2015-10-17,HR,5395.0,,,,4,medium
19385,Name_113,48.0,70000.0,2024-07-03,IT,4478.0,"Street 64, City 5",6621058746,email_356@example.com,17,medium
19386,Name_680,71.0,60000.0,2024-01-29,HR,4398.0,"Street 54, City 50",5598342231,email_732@example.com,18,medium
19387,Name_865,36.0,50000.0,2024-11-29,Unknown,9252.0,"Street 71, City 16",9999809112,email_339@example.com,18,low
19388,Name_253,26.0,50000.0,2016-03-13,IT,8340.0,"Street 18, City 31",4444497114,email_619@example.com,18,low
19389,Name_441,29.0,60000.0,2024-08-01,Finance,7258.0,"Street 10, City 16",6629563772,email_914@example.com,18,medium
19390,Name_186,77.0,60000.0,2022-06-03,HR,9115.0,"Street 28, City 5",6824111312,email_988@example.com,17,medium
19391,Name_859,49.0,60000.0,2020-02-17,Finance,6825.0,"Street 16, City 34",5037346524,email_335@example.com,18,medium
19392,Name_227,70.0,70000.0,2021-12-05,IT,,"Street 78, City 30",6316370881,email_679@example.com,18,medium
19393,Name_528,48.0,70000.0,2018-03-04,Unknown,3685.0,"Street 27, City 37",6426831775,email_128@example.com,18,medium
19394,Name_668,34.0,50000.0,2023-05-26,Unknown,3941.0,"Street 73, City 35",6194649719,email_75@example.com,18,low
19395,Name_354,40.0,50000.0,2022-12-23,HR,6986.0,"Street 44, City 15",6112533415,email_463@example.com,18,low
19396,Name_623,27.0,70000.0,2020-09-25,Unknown,1991.0,"Street 40, City 36",7635043240,email_984@example.com,18,medium
19397,Name_1,47.0,70000.0,2024-08-06,Marketing,2255.0,"Street 30, City 11",1520373618,email_862@example.com,18,medium
19398,Name_553,36.0,60000.0,2020-05-22,IT,9205.0,"Street 96, City 7",5308577130,email_765@example.com,17,medium
19399,Name_560,43.0,70000.0,2021-04-23,Unknown,2507.0,"Street 25, City 40",3551140669,email_571@example.com,18,medium
19400,Name_927,43.0,70000.0,2019-01-07,IT,2623.0,"Street 97, City 18",1083678098,email_787@example.com,18,medium
19401,Name_420,28.0,60000.0,2015-04-29,IT,3972.0,,,,4,medium
19402,Name_620,37.0,70000.0,2022-02-03,Marketing,7170.0,"Street 20, City 13",5246706647,email_907@example.com,18,medium
19403,Name_161,71.0,50000.0,2018-06-05,HR,9480.0,,,,4,low
19404,Name_161,73.0,50000.0,2020-12-27,IT,6046.0,"Street 51, City 36",7715757666,email_482@example.com,18,low
19405,Name_871,62.0,60000.0,2020-03-25,Marketing,,,,,4,medium
19406,Name_128,21.0,60000.0,2023-07-03,Unknown,5095.0,"Street 89, City 47",8370749051,email_267@example.com,18,medium
19407,Name_722,64.0,60000.0,,Finance,1428.0,"Street 35, City 33",4583275824,email_162@example.com,18,medium
19408,Name_151,29.0,60000.0,2017-12-08,HR,7208.0,"Street 77, City 41",3454167105,email_513@example.com,18,medium
19409,Name_444,42.0,70000.0,2015-04-10,Finance,3809.0,"Street 65, City 41",3125475939,email_233@example.com,18,medium
19410,Name_767,73.0,70000.0,2020-11-28,Marketing,,"Street 43, City 32",5477027157,email_324@example.com,18,medium
19411,Name_471,48.0,60000.0,2017-12-14,IT,6487.0,"Street 59, City 19",2873370060,email_651@example.com,18,medium
19412,Name_463,27.0,50000.0,2017-03-12,Marketing,8338.0,"Street 94, City 8",9026523454,email_950@example.com,17,low
19413,Name_730,39.0,70000.0,2016-09-19,HR,4023.0,"Street 80, City 27",3613998652,email_573@example.com,18,medium
19414,Name_30,24.0,70000.0,2016-02-15,HR,9137.0,"Street 35, City 34",5952125395,email_496@example.com,18,medium
19415,Name_473,41.0,60000.0,2015-06-13,Unknown,9402.0,"Street 70, City 12",5507015216,email_468@example.com,18,medium
19416,Name_557,19.0,50000.0,2024-01-09,Marketing,3203.0,"Street 53, City 22",1641155222,email_578@example.com,18,low
19417,Name_80,49.0,60000.0,2022-04-04,HR,5420.0,"Street 80, City 19",2597453505,email_557@example.com,18,medium
19418,Name_39,38.0,70000.0,2023-01-24,Marketing,8130.0,"Street 23, City 39",9159749519,email_646@example.com,18,medium
19419,Name_240,78.0,50000.0,2020-09-17,Unknown,2456.0,"Street 81, City 28",1358307908,email_943@example.com,18,low
19420,Name_557,24.0,60000.0,2019-08-09,Unknown,3832.0,"Street 71, City 47",6420589821,email_905@example.com,18,medium
19421,Name_590,25.0,60000.0,2017-01-18,Marketing,6959.0,"Street 92, City 35",6280863821,email_886@example.com,18,medium
19422,Name_337,70.0,50000.0,2017-08-03,HR,8803.0,"Street 84, City 3",4371708765,email_124@example.com,17,low
19423,Name_908,68.0,60000.0,2020-09-23,IT,9817.0,"Street 71, City 39",7832321711,email_435@example.com,18,medium
19424,Name_861,55.0,60000.0,2017-12-22,IT,8899.0,"Street 67, City 38",6433990275,email_239@example.com,18,medium
19425,Name_800,38.0,60000.0,2017-01-25,Unknown,5744.0,"Street 38, City 15",9014542166,email_461@example.com,18,medium
19426,Name_952,25.0,60000.0,2015-09-10,HR,6377.0,"Street 75, City 41",9261328294,email_764@example.com,18,medium
19427,Name_280,74.0,60000.0,2023-09-24,Unknown,6557.0,"Street 46, City 38",2105016065,email_312@example.com,18,medium
19428,Name_116,42.0,60000.0,2023-12-27,Unknown,,,,,4,medium
19429,Name_269,45.0,60000.0,,Unknown,8800.0,"Street 85, City 20",4234162419,email_220@example.com,18,medium
19430,Name_916,45.0,60000.0,2024-05-08,Unknown,,"Street 20, City 49",6368727660,email_687@example.com,18,medium
19431,Name_335,71.0,60000.0,2015-05-29,Marketing,5298.0,"Street 45, City 42",9475957550,email_423@example.com,18,medium
19432,Name_312,48.0,50000.0,2018-05-19,Marketing,6986.0,"Street 100, City 14",7781734059,email_383@example.com,19,low
19433,Name_53,69.0,60000.0,2023-05-27,HR,7591.0,,,,4,medium
19434,Name_68,53.0,60000.0,2022-12-06,HR,,,,,4,medium
19435,Name_694,42.0,70000.0,2019-01-04,Finance,8812.0,,,,4,medium
19436,Name_34,69.0,60000.0,,IT,4221.0,"Street 8, City 7",3338523062,email_864@example.com,16,medium
19437,Name_796,73.0,60000.0,2022-03-03,Marketing,9691.0,"Street 31, City 8",5988026835,email_345@example.com,17,medium
19438,Name_818,58.0,70000.0,2024-08-23,HR,5795.0,"Street 3, City 2",1281057084,email_79@example.com,16,medium
19439,Name_386,54.0,60000.0,2015-07-17,Unknown,,"Street 63, City 7",4391351640,email_384@example.com,17,medium
19440,Name_249,78.0,60000.0,2019-11-13,Marketing,6669.0,"Street 96, City 8",5042726628,email_693@example.com,17,medium
19441,Name_111,55.0,60000.0,,IT,2890.0,"Street 57, City 5",2824492320,email_109@example.com,17,medium
19442,Name_94,68.0,70000.0,2018-05-01,Marketing,9831.0,"Street 67, City 40",4594169336,email_208@example.com,18,medium
19443,Name_410,29.0,60000.0,2022-05-12,IT,9508.0,"Street 69, City 44",6553831518,email_46@example.com,18,medium
19444,Name_179,54.0,60000.0,2024-01-11,Finance,9799.0,"Street 65, City 15",2602529646,email_806@example.com,18,medium
19445,Name_47,54.0,50000.0,2018-09-07,HR,5334.0,"Street 81, City 6",5038556928,email_432@example.com,17,low
19446,Name_794,48.0,70000.0,2019-09-27,IT,1069.0,"Street 4, City 28",3001314474,email_277@example.com,17,medium
19447,Name_852,48.0,70000.0,2016-09-17,Finance,3660.0,,,,4,medium
19448,Name_874,35.0,60000.0,2024-06-27,Marketing,5098.0,"Street 6, City 4",1208535874,email_161@example.com,16,medium
19449,Name_604,43.0,50000.0,2022-02-11,HR,5686.0,"Street 2, City 24",6099225665,email_855@example.com,17,low
19450,Name_376,23.0,60000.0,2023-08-14,IT,1832.0,"Street 48, City 47",8942219651,email_102@example.com,18,medium
19451,Name_724,26.0,70000.0,2018-11-24,IT,,"Street 53, City 33",3739724416,email_379@example.com,18,medium
19452,Name_587,28.0,50000.0,2023-01-25,HR,6872.0,,,,4,low
19453,Name_890,48.0,60000.0,2024-05-18,Marketing,3930.0,"Street 97, City 27",5584148189,email_202@example.com,18,medium
19454,Name_202,72.0,70000.0,2024-10-11,Marketing,1872.0,"Street 35, City 33",2272525839,email_197@example.com,18,medium
19455,Name_445,48.0,60000.0,2024-04-01,Unknown,9061.0,"Street 33, City 20",7649341745,email_132@example.com,18,medium
19456,Name_919,73.0,60000.0,2018-05-20,Marketing,9136.0,"Street 39, City 50",5056156236,email_663@example.com,18,medium
19457,Name_933,19.0,60000.0,2024-08-18,HR,8081.0,"Street 20, City 10",7944000642,email_563@example.com,18,medium
19458,Name_297,76.0,60000.0,2017-04-07,Finance,3561.0,"Street 77, City 39",1559814887,email_669@example.com,18,medium
19459,Name_308,46.0,60000.0,2017-03-21,HR,1584.0,"Street 36, City 10",3014326903,email_974@example.com,18,medium
19460,Name_723,63.0,70000.0,2020-10-25,IT,9699.0,"Street 69, City 24",9346764175,email_761@example.com,18,medium
19461,Name_493,74.0,50000.0,2023-07-31,Unknown,5419.0,"Street 36, City 26",2837485866,email_928@example.com,18,low
19462,Name_338,68.0,60000.0,2018-06-29,Unknown,5842.0,"Street 87, City 25",3683357897,email_755@example.com,18,medium
19463,Name_945,59.0,60000.0,2018-01-30,Finance,6589.0,"Street 90, City 38",5421976898,email_273@example.com,18,medium
19464,Name_923,22.0,60000.0,2016-07-25,IT,9985.0,"Street 8, City 5",1256777505,email_698@example.com,16,medium
19465,Name_646,79.0,60000.0,2018-02-12,Marketing,9468.0,"Street 55, City 47",8924693680,email_235@example.com,18,medium
19466,Name_842,40.0,50000.0,2015-10-14,Marketing,7694.0,"Street 76, City 24",5751916563,email_174@example.com,18,low
19467,Name_66,53.0,70000.0,,Marketing,9894.0,"Street 14, City 10",6474636549,email_244@example.com,18,medium
19468,Name_792,24.0,60000.0,,HR,5806.0,"Street 50, City 26",4848791555,email_473@example.com,18,medium
19469,Name_422,73.0,50000.0,2024-05-23,Marketing,5604.0,,,,4,low
19470,Name_540,30.0,60000.0,2015-02-15,IT,1425.0,"Street 30, City 4",8451859523,email_163@example.com,17,medium
19471,Name_924,59.0,50000.0,2020-03-31,Unknown,8789.0,"Street 58, City 7",8290430172,email_408@example.com,17,low
19472,Name_629,79.0,60000.0,2023-03-08,HR,8389.0,"Street 61, City 26",1984000833,email_845@example.com,18,medium
19473,Name_493,27.0,70000.0,2022-06-20,Marketing,9986.0,"Street 24, City 3",5982677659,email_923@example.com,17,medium
19474,Name_882,53.0,50000.0,2024-04-27,IT,7670.0,"Street 92, City 30",4334800004,email_287@example.com,18,low
19475,Name_999,33.0,60000.0,2018-06-21,Finance,5320.0,"Street 9, City 19",9866213858,email_198@example.com,17,medium
19476,Name_962,32.0,60000.0,2019-01-11,IT,2151.0,"Street 80, City 37",4334712130,email_572@example.com,18,medium
19477,Name_317,70.0,60000.0,2019-05-18,Unknown,8390.0,"Street 14, City 11",7042057318,email_745@example.com,18,medium
19478,Name_942,60.0,60000.0,2022-05-22,IT,6082.0,"Street 85, City 17",6635450148,email_86@example.com,18,medium
19479,Name_837,36.0,60000.0,2015-05-24,IT,8903.0,"Street 41, City 43",4610457081,email_60@example.com,18,medium
19480,Name_626,38.0,50000.0,2016-09-02,HR,,"Street 6, City 23",8430809449,email_388@example.com,17,low
19481,Name_75,73.0,60000.0,2019-09-19,Unknown,2510.0,"Street 92, City 23",8555942446,email_118@example.com,18,medium
19482,Name_714,52.0,60000.0,2022-03-22,Marketing,2724.0,"Street 28, City 7",6911272560,email_879@example.com,17,medium
19483,Name_939,32.0,60000.0,2022-12-01,Unknown,8061.0,"Street 1, City 24",8078495425,email_601@example.com,17,medium
19484,Name_59,65.0,50000.0,2020-02-21,Finance,4992.0,"Street 20, City 44",6615736180,email_925@example.com,18,low
19485,Name_386,31.0,60000.0,2020-10-20,Unknown,9587.0,,,,4,medium
19486,Name_15,46.0,60000.0,2022-07-06,HR,5211.0,"Street 63, City 16",9320875076,email_989@example.com,18,medium
19487,Name_231,22.0,70000.0,2024-05-14,Marketing,3383.0,"Street 37, City 12",6688791448,email_79@example.com,18,medium
19488,Name_617,75.0,60000.0,2021-12-06,Unknown,3158.0,"Street 68, City 32",8524531887,email_720@example.com,18,medium
19489,Name_677,66.0,50000.0,2024-12-12,Marketing,8484.0,"Street 95, City 22",3973231766,email_234@example.com,18,low
19490,Name_199,48.0,70000.0,,HR,6779.0,"Street 92, City 38",9538291842,email_652@example.com,18,medium
19491,Name_916,68.0,60000.0,2020-09-24,IT,3135.0,"Street 60, City 35",1610248600,email_240@example.com,18,medium
19492,Name_354,18.0,70000.0,2017-12-01,Finance,1051.0,"Street 82, City 19",6881403384,email_179@example.com,18,medium
19493,Name_35,78.0,60000.0,2017-01-20,Unknown,3178.0,"Street 81, City 11",4428877057,email_496@example.com,18,medium
19494,Name_162,44.0,60000.0,2021-09-01,Marketing,5942.0,"Street 93, City 22",3624989151,email_433@example.com,18,medium
19495,Name_757,77.0,60000.0,2024-08-28,Unknown,8131.0,"Street 80, City 47",8083483521,email_670@example.com,18,medium
19496,Name_982,44.0,70000.0,2022-02-12,HR,2517.0,"Street 96, City 31",3533721492,email_717@example.com,18,medium
19497,Name_799,42.0,70000.0,2016-12-04,IT,4870.0,"Street 20, City 43",5208761412,email_106@example.com,18,medium
19498,Name_895,58.0,60000.0,2017-09-30,HR,1457.0,"Street 64, City 48",3242785017,email_645@example.com,18,medium
19499,Name_471,38.0,50000.0,2020-11-18,Marketing,,"Street 10, City 35",5557714058,email_83@example.com,18,low
19500,Name_531,31.0,70000.0,2022-01-28,Unknown,8767.0,"Street 12, City 48",2095125814,email_911@example.com,18,medium
19501,Name_964,69.0,60000.0,2019-11-11,Marketing,3058.0,"Street 67, City 24",5191434954,email_172@example.com,18,medium
19502,Name_792,70.0,60000.0,2018-06-28,HR,,,,,4,medium
19503,Name_852,37.0,60000.0,2017-04-14,Unknown,4170.0,,,,4,medium
19504,Name_423,45.0,50000.0,2024-04-15,Marketing,3382.0,,,,4,low
19505,Name_348,38.0,50000.0,2015-08-01,Unknown,7954.0,"Street 21, City 42",4449265751,email_528@example.com,18,low
19506,Name_694,40.0,50000.0,2023-01-23,Finance,3035.0,"Street 16, City 40",6168888537,email_83@example.com,18,low
19507,Name_935,28.0,60000.0,2023-02-15,HR,1255.0,"Street 28, City 48",3755414622,email_623@example.com,18,medium
19508,Name_913,73.0,60000.0,2016-06-26,HR,1825.0,"Street 39, City 9",8777550287,email_985@example.com,17,medium
19509,Name_147,19.0,50000.0,2020-09-23,Finance,6914.0,"Street 45, City 26",9666725493,email_900@example.com,18,low
19510,Name_374,37.0,60000.0,2019-08-27,IT,,"Street 2, City 6",5430776232,email_389@example.com,16,medium
19511,Name_688,41.0,70000.0,2020-05-10,Marketing,3639.0,"Street 32, City 23",2259790214,email_295@example.com,18,medium
19512,Name_675,72.0,60000.0,,IT,8082.0,"Street 18, City 1",1315956202,email_636@example.com,17,medium
19513,Name_416,42.0,70000.0,2021-01-25,Unknown,6234.0,"Street 75, City 23",7159772709,email_298@example.com,18,medium
19514,Name_687,54.0,50000.0,2017-01-27,Marketing,1165.0,"Street 99, City 13",7262224775,email_871@example.com,18,low
19515,Name_494,39.0,60000.0,2016-02-11,Marketing,2921.0,,,,4,medium
19516,Name_559,76.0,60000.0,2019-06-27,Marketing,3900.0,"Street 80, City 5",1217857756,email_659@example.com,17,medium
19517,Name_256,41.0,50000.0,,Finance,2159.0,"Street 58, City 29",8255508135,email_950@example.com,18,low
19518,Name_960,32.0,60000.0,2021-12-07,HR,8837.0,"Street 48, City 39",3254114351,email_515@example.com,18,medium
19519,Name_686,29.0,60000.0,2020-04-28,Finance,2774.0,"Street 50, City 15",5988341802,email_820@example.com,18,medium
19520,Name_103,63.0,60000.0,2024-11-11,Finance,,"Street 67, City 18",9862374012,email_887@example.com,18,medium
19521,Name_121,48.0,50000.0,2017-01-13,Finance,2440.0,"Street 91, City 18",2220453985,email_955@example.com,18,low
19522,Name_419,60.0,60000.0,2022-02-08,IT,8752.0,"Street 87, City 5",3080074940,email_829@example.com,17,medium
19523,Name_350,48.0,60000.0,2020-08-15,Finance,4498.0,"Street 71, City 24",1395633101,email_376@example.com,18,medium
19524,Name_657,70.0,60000.0,2020-09-04,HR,3356.0,"Street 75, City 26",2764189041,email_980@example.com,18,medium
19525,Name_42,47.0,60000.0,2016-05-28,Marketing,7544.0,"Street 43, City 36",9194110201,email_975@example.com,18,medium
19526,Name_367,58.0,70000.0,2022-08-31,IT,5452.0,"Street 84, City 43",6123505562,email_404@example.com,18,medium
19527,Name_29,37.0,50000.0,2017-04-30,Finance,3764.0,"Street 93, City 49",3219944435,email_18@example.com,18,low
19528,Name_966,25.0,50000.0,2015-04-04,Finance,8441.0,"Street 20, City 32",7546047811,email_233@example.com,18,low
19529,Name_892,61.0,60000.0,2019-12-05,Marketing,,,,,4,medium
19530,Name_785,47.0,70000.0,,Marketing,6709.0,"Street 67, City 20",3141160940,email_940@example.com,18,medium
19531,Name_977,52.0,60000.0,2024-10-11,IT,2460.0,"Street 19, City 30",6981686510,email_160@example.com,18,medium
19532,Name_14,38.0,50000.0,2024-02-23,HR,3179.0,"Street 66, City 29",6019670360,email_894@example.com,18,low
19533,Name_920,64.0,50000.0,2016-08-10,IT,4364.0,"Street 23, City 28",6574099816,email_909@example.com,18,low
19534,Name_953,57.0,60000.0,2020-05-31,Marketing,2986.0,"Street 100, City 27",7560118117,email_454@example.com,19,medium
19535,Name_818,75.0,60000.0,2015-12-30,HR,3929.0,"Street 88, City 47",1084108858,email_246@example.com,18,medium
19536,Name_825,45.0,60000.0,2016-12-25,Finance,2449.0,"Street 7, City 44",5377947683,email_580@example.com,17,medium
19537,Name_485,56.0,50000.0,2017-03-02,Finance,6928.0,"Street 84, City 44",1862378753,email_348@example.com,18,low
19538,Name_189,34.0,60000.0,2020-04-17,Unknown,2388.0,"Street 46, City 16",5834829852,email_504@example.com,18,medium
19539,Name_872,29.0,60000.0,2023-02-05,Marketing,9369.0,"Street 67, City 39",5213371051,email_407@example.com,18,medium
19540,Name_295,69.0,60000.0,2019-06-07,Unknown,4762.0,"Street 38, City 24",4515420404,email_630@example.com,18,medium
19541,Name_183,67.0,50000.0,2015-05-26,IT,4699.0,"Street 2, City 37",9743016980,email_331@example.com,17,low
19542,Name_864,35.0,60000.0,2015-11-21,IT,6244.0,"Street 26, City 30",1562572508,email_737@example.com,18,medium
19543,Name_548,78.0,70000.0,2018-03-30,HR,1748.0,"Street 60, City 15",3399567004,email_570@example.com,18,medium
19544,Name_882,64.0,60000.0,2024-02-13,Marketing,7526.0,"Street 80, City 15",3794079068,email_600@example.com,18,medium
19545,Name_37,72.0,60000.0,,HR,4872.0,"Street 6, City 2",8237480631,email_866@example.com,16,medium
19546,Name_14,45.0,60000.0,,HR,7782.0,,,,4,medium
19547,Name_923,77.0,60000.0,2017-12-16,IT,,"Street 18, City 38",5427792921,email_951@example.com,18,medium
19548,Name_635,20.0,60000.0,2015-10-19,IT,2835.0,"Street 18, City 13",6150724079,email_420@example.com,18,medium
19549,Name_595,68.0,50000.0,2019-01-19,Marketing,5590.0,"Street 23, City 11",4438171384,email_276@example.com,18,low
19550,Name_159,32.0,60000.0,2023-10-03,IT,2519.0,"Street 81, City 19",6526552407,email_763@example.com,18,medium
19551,Name_494,33.0,60000.0,2017-06-16,Marketing,3692.0,"Street 70, City 13",2877342415,email_524@example.com,18,medium
19552,Name_329,39.0,50000.0,2021-08-12,Unknown,7762.0,"Street 18, City 8",6617453312,email_512@example.com,17,low
19553,Name_614,71.0,70000.0,2020-05-17,Finance,8453.0,"Street 68, City 14",9200991715,email_837@example.com,18,medium
19554,Name_849,66.0,60000.0,2016-03-29,Unknown,4822.0,"Street 82, City 5",5530749667,email_432@example.com,17,medium
19555,Name_83,48.0,60000.0,2015-02-07,IT,9836.0,"Street 75, City 32",8319771775,email_498@example.com,18,medium
19556,Name_556,48.0,60000.0,2021-10-11,Finance,7821.0,"Street 5, City 5",7930983025,email_492@example.com,16,medium
19557,Name_580,18.0,60000.0,2016-05-30,Finance,9509.0,"Street 46, City 27",1415348206,email_922@example.com,18,medium
19558,Name_560,28.0,60000.0,,HR,1773.0,"Street 52, City 23",6660110197,email_538@example.com,18,medium
19559,Name_569,23.0,50000.0,2020-06-29,Finance,1997.0,"Street 7, City 7",1905181823,email_687@example.com,16,low
19560,Name_587,40.0,50000.0,2020-02-23,Marketing,5942.0,"Street 10, City 42",3775886835,email_225@example.com,18,low
19561,Name_22,26.0,50000.0,2022-12-11,IT,8939.0,"Street 74, City 11",9000006855,email_563@example.com,18,low
19562,Name_132,69.0,60000.0,2024-01-17,IT,,,,,4,medium
19563,Name_465,33.0,60000.0,2021-04-26,HR,8037.0,"Street 68, City 34",9552588613,email_999@example.com,18,medium
19564,Name_456,79.0,60000.0,2021-02-07,HR,1190.0,"Street 20, City 19",1455076939,email_36@example.com,18,medium
19565,Name_302,48.0,60000.0,2016-06-27,IT,8841.0,"Street 90, City 34",5977628401,email_858@example.com,18,medium
19566,Name_955,55.0,50000.0,2015-08-27,HR,8107.0,"Street 27, City 6",8234511178,email_557@example.com,17,low
19567,Name_930,61.0,60000.0,,Finance,5269.0,"Street 39, City 34",2179907494,email_548@example.com,18,medium
19568,Name_267,36.0,60000.0,2020-04-09,Finance,5274.0,"Street 94, City 7",8772285911,email_507@example.com,17,medium
19569,Name_799,62.0,60000.0,2020-09-26,Marketing,2165.0,"Street 1, City 17",7061968765,email_492@example.com,17,medium
19570,Name_395,30.0,60000.0,2015-11-08,HR,1518.0,"Street 59, City 39",2619683508,email_637@example.com,18,medium
19571,Name_120,76.0,70000.0,2020-04-02,IT,8749.0,"Street 91, City 22",3709375821,email_548@example.com,18,medium
19572,Name_246,49.0,50000.0,2021-11-26,Unknown,4108.0,"Street 5, City 16",5631232964,email_142@example.com,17,low
19573,Name_568,53.0,60000.0,2016-01-24,IT,5522.0,"Street 100, City 24",7737111904,email_69@example.com,19,medium
19574,Name_38,26.0,60000.0,2016-04-13,Unknown,5790.0,"Street 7, City 40",6188218458,email_37@example.com,17,medium
19575,Name_245,63.0,70000.0,2022-11-15,Unknown,5129.0,"Street 89, City 44",2766051585,email_323@example.com,18,medium
19576,Name_21,63.0,60000.0,2023-05-24,Marketing,6186.0,"Street 13, City 22",6788956074,email_548@example.com,18,medium
19577,Name_110,66.0,70000.0,2021-09-01,Unknown,2896.0,"Street 99, City 43",9590343994,email_635@example.com,18,medium
19578,Name_606,54.0,60000.0,2019-01-16,Finance,7812.0,"Street 39, City 33",1717756412,email_929@example.com,18,medium
19579,Name_394,48.0,60000.0,2017-07-06,Finance,8570.0,,,,4,medium
19580,Name_410,48.0,60000.0,2016-12-23,Marketing,9219.0,"Street 83, City 22",1673460875,email_286@example.com,18,medium
19581,Name_987,76.0,70000.0,2021-12-11,IT,,"Street 55, City 40",1405791931,email_499@example.com,18,medium
19582,Name_648,72.0,50000.0,2019-02-12,IT,7562.0,"Street 8, City 2",6802267181,email_542@example.com,16,low
19583,Name_743,36.0,60000.0,2019-02-14,IT,4252.0,"Street 51, City 17",8097473050,email_871@example.com,18,medium
19584,Name_8,19.0,50000.0,2021-12-25,IT,9273.0,"Street 76, City 6",1210162989,email_222@example.com,17,low
19585,Name_444,62.0,60000.0,2017-07-17,Finance,4167.0,"Street 41, City 11",9151055616,email_952@example.com,18,medium
19586,Name_328,49.0,70000.0,2022-09-17,Finance,8096.0,"Street 97, City 18",7244544830,email_556@example.com,18,medium
19587,Name_887,60.0,60000.0,2023-07-25,Marketing,2763.0,"Street 50, City 33",6583417534,email_305@example.com,18,medium
19588,Name_290,51.0,60000.0,2015-11-02,Marketing,5905.0,"Street 75, City 12",2118607006,email_272@example.com,18,medium
19589,Name_763,18.0,70000.0,2018-05-21,Marketing,3290.0,"Street 43, City 1",4249124105,email_655@example.com,17,medium
19590,Name_511,38.0,60000.0,2020-11-15,IT,3434.0,"Street 41, City 46",6180941880,email_988@example.com,18,medium
19591,Name_912,78.0,60000.0,2024-06-07,IT,6639.0,"Street 16, City 20",1275100777,email_131@example.com,18,medium
19592,Name_361,20.0,60000.0,2020-08-22,Finance,3565.0,"Street 77, City 12",8471387745,email_31@example.com,18,medium
19593,Name_909,44.0,60000.0,2017-04-06,Finance,1538.0,"Street 25, City 14",9959760971,email_705@example.com,18,medium
19594,Name_599,61.0,50000.0,2020-12-24,HR,7899.0,"Street 37, City 36",7060133563,email_635@example.com,18,low
19595,Name_716,24.0,60000.0,2022-12-29,HR,8791.0,"Street 6, City 36",8698488181,email_882@example.com,17,medium
19596,Name_219,50.0,60000.0,2016-06-30,IT,4415.0,"Street 9, City 41",5226413616,email_41@example.com,17,medium
19597,Name_406,26.0,50000.0,,Finance,1753.0,"Street 44, City 11",7653681565,email_333@example.com,18,low
19598,Name_992,47.0,60000.0,2023-09-02,IT,1006.0,"Street 39, City 18",3456210040,email_156@example.com,18,medium
19599,Name_753,35.0,60000.0,2018-01-31,Unknown,7793.0,"Street 47, City 35",6508791417,email_324@example.com,18,medium
19600,Name_923,73.0,60000.0,2019-10-16,HR,3474.0,"Street 75, City 17",8459870700,email_911@example.com,18,medium
19601,Name_832,43.0,50000.0,,Marketing,9496.0,"Street 32, City 42",1901150110,email_747@example.com,18,low
